instrument,model,horizon,kind,row_index,timestamp,pre_label,post_label,class
gc,XGBoost,60,only_post,364585,2025-09-18T15:05:02.793936649,,1,interior
gc,XGBoost,60,only_post,365187,2025-09-18T15:13:57.793936649,,1,boundary
gc,XGBoost,60,only_post,394735,2025-09-23T13:01:38.948514245,,1,boundary
gc,XGBoost,60,only_post,425704,2025-09-25T18:08:35.000000000,,0,boundary
gc,XGBoost,60,only_post,457243,2025-09-30T16:54:32.391442679,,0,boundary
gc,XGBoost,60,only_post,460337,2025-10-01T13:49:06.416874999,,0,boundary
gc,XGBoost,60,only_post,491676,2025-10-03T19:34:16.861275435,,1,boundary
gc,XGBoost,60,only_post,523703,2025-10-08T16:43:43.415525257,,0,boundary
gc,XGBoost,60,only_post,551590,2025-10-13T13:38:04.205204823,,1,interior
gc,XGBoost,60,only_post,552375,2025-10-13T13:51:21.205204823,,1,boundary
gc,XGBoost,60,only_post,584439,2025-10-15T19:54:47.890003513,,0,boundary
gc,XGBoost,60,only_post,616787,2025-10-20T18:25:21.045288267,,0,boundary
gc,XGBoost,60,only_post,644779,2025-10-22T20:41:07.222177379,,1,boundary
gc,XGBoost,60,only_post,674774,2025-10-27T18:05:29.146237249,,0,boundary
gc,XGBoost,60,only_post,701198,2025-10-30T13:31:49.677553129,,1,interior
gc,XGBoost,60,only_post,702088,2025-10-30T13:46:46.677553129,,0,boundary
gc,XGBoost,60,only_post,737691,2025-11-05T17:10:33.379776509,,0,boundary
gc,XGBoost,60,only_post,775279,2025-11-10T13:51:44.348728625,,0,boundary
gc,XGBoost,60,only_post,806780,2025-11-12T16:34:59.646957411,,0,boundary
gc,XGBoost,60,only_post,842089,2025-11-14T21:12:13.351023217,,1,boundary
gc,XGBoost,60,only_post,873203,2025-11-19T15:51:46.000000000,,0,boundary
gc,XGBoost,60,only_post,911583,2025-11-24T13:35:29.753373615,,1,boundary
gc,XGBoost,60,only_post,942586,2025-11-26T19:30:18.105521797,,0,boundary
gc,XGBoost,60,only_post,978729,2025-12-03T16:52:13.196461565,,0,boundary
gc,XGBoost,60,only_post,1015286,2025-12-05T21:41:20.033626701,,1,boundary
gc,XGBoost,60,only_post,1051429,2025-12-10T17:02:41.815472009,,0,boundary
gc,XGBoost,60,only_post,1084670,2025-12-12T20:39:33.014646257,,1,boundary
gc,XGBoost,60,only_post,1115574,2025-12-17T14:25:11.690198079,,1,boundary
gc,XGBoost,60,only_post,1150642,2025-12-19T19:14:07.227975955,,1,boundary
gc,XGBoost,60,only_post,1184207,2025-12-24T13:55:35.176321825,,0,boundary
gc,XGBoost,60,only_post,1217626,2025-12-29T21:09:49.596165539,,1,boundary
nq,LightGBM,5,only_pre,0,2025-08-01T14:00:00.020817297,0,,boundary
nq,LightGBM,5,only_pre,476,2025-08-05T15:47:40.002500257,1,,boundary
nq,LightGBM,5,only_pre,25198,2025-08-08T17:44:00.007910331,1,,boundary
nq,LightGBM,5,only_pre,48154,2025-08-13T19:29:21.003959923,0,,boundary
nq,LightGBM,5,only_pre,71585,2025-08-19T14:14:38.037523187,1,,boundary
nq,LightGBM,5,only_pre,95420,2025-08-22T16:07:13.000968119,1,,boundary
nq,LightGBM,5,only_pre,118733,2025-08-27T17:58:00.002978329,1,,boundary
nq,LightGBM,5,only_pre,141986,2025-08-28T17:51:52.023844373,1,,interior
nq,LightGBM,5,only_pre,142477,2025-09-01T14:00:00.050671613,1,,boundary
nq,LightGBM,5,only_pre,142478,2025-09-03T19:05:35.033601021,1,,boundary
nq,LightGBM,5,only_pre,154684,2025-09-08T17:34:17.004088419,1,,boundary
nq,LightGBM,5,only_pre,177609,2025-09-11T19:27:30.002235947,1,,boundary
nq,LightGBM,5,only_pre,200467,2025-09-17T14:19:41.033858145,1,,boundary
nq,LightGBM,5,only_pre,246699,2025-09-23T15:58:26.180583309,1,,interior
nq,LightGBM,5,only_pre,247039,2025-09-25T17:54:11.001265725,1,,boundary
nq,LightGBM,5,only_pre,271351,2025-09-30T19:47:36.035742887,0,,boundary
nq,LightGBM,5,only_pre,275230,2025-10-01T14:00:00.011953061,0,,boundary
nq,LightGBM,5,only_pre,275948,2025-10-03T15:58:13.001474443,0,,boundary
nq,LightGBM,5,only_pre,299340,2025-10-08T17:42:33.001009483,1,,boundary
nq,LightGBM,5,only_pre,322712,2025-10-13T19:25:36.000117297,0,,boundary
nq,LightGBM,5,only_pre,346374,2025-10-14T19:20:50.007049001,1,,interior
nq,LightGBM,5,only_pre,346996,2025-10-17T14:15:00.005699699,1,,boundary
nq,LightGBM,5,only_pre,371305,2025-10-22T15:55:59.001299035,1,,boundary
nq,LightGBM,5,only_pre,395786,2025-10-27T17:35:44.001314873,0,,boundary
nq,LightGBM,5,only_pre,419169,2025-10-30T19:28:20.007181627,0,,boundary
nq,LightGBM,5,only_pre,443657,2025-11-04T21:12:14.006165795,1,,boundary
nq,LightGBM,5,only_pre,471243,2025-11-07T20:23:26.000011497,0,,boundary
nq,LightGBM,5,only_pre,498710,2025-11-12T19:30:48.000013997,0,,boundary
nq,LightGBM,5,only_pre,526630,2025-11-17T18:37:00.000011451,1,,boundary
nq,LightGBM,5,only_pre,554944,2025-11-20T17:43:38.000013879,0,,boundary
nq,LightGBM,5,only_pre,583370,2025-11-25T16:51:23.000009337,0,,boundary
nq,LightGBM,5,only_pre,611059,2025-12-02T21:09:58.000009071,0,,boundary
nq,LightGBM,5,only_pre,638261,2025-12-05T20:12:54.000011419,0,,boundary
nq,LightGBM,5,only_pre,665354,2025-12-10T19:17:42.000010623,1,,boundary
nq,LightGBM,5,only_pre,693292,2025-12-15T18:20:39.000014673,1,,boundary
nq,LightGBM,5,only_pre,720918,2025-12-18T17:24:00.000008549,0,,boundary
nq,LightGBM,5,only_pre,748814,2025-12-23T16:33:01.000015405,0,,boundary
nq,LightGBM,5,only_pre,774248,2025-12-29T19:23:37.000012811,0,,boundary
nq,LightGBM,5,only_post,475,2025-08-01T14:08:00.020817297,,0,boundary
nq,LightGBM,5,only_post,25197,2025-08-06T15:56:38.007135423,,0,boundary
nq,LightGBM,5,only_post,48153,2025-08-11T17:40:39.030972967,,1,boundary
nq,LightGBM,5,only_post,71584,2025-08-14T19:30:26.026727259,,0,boundary
nq,LightGBM,5,only_post,95419,2025-08-20T14:18:37.001955837,,1,boundary
nq,LightGBM,5,only_post,118732,2025-08-25T16:06:23.010470911,,1,boundary
nq,LightGBM,5,only_post,141985,2025-08-28T17:51:51.023844373,,0,interior
nq,LightGBM,5,only_post,142476,2025-08-28T18:01:01.023844373,,1,boundary
nq,LightGBM,5,only_post,142477,2025-09-01T14:00:01.050671613,,0,boundary
nq,LightGBM,5,only_post,154683,2025-09-04T15:46:47.013532837,,1,boundary
nq,LightGBM,5,only_post,177608,2025-09-09T17:32:34.002118841,,0,boundary
nq,LightGBM,5,only_post,200466,2025-09-12T19:29:29.003310267,,1,boundary
nq,LightGBM,5,only_post,223929,2025-09-18T14:23:26.002898035,,0,boundary
nq,LightGBM,5,only_post,246699,2025-09-23T15:58:25.180583309,,1,interior
nq,LightGBM,5,only_post,271350,2025-09-26T18:00:34.005533419,,0,boundary
nq,LightGBM,5,only_post,275946,2025-10-01T14:12:13.011953061,,1,boundary
nq,LightGBM,5,only_post,299338,2025-10-06T15:55:20.001701285,,0,boundary
nq,LightGBM,5,only_post,322710,2025-10-09T17:40:07.002298451,,0,boundary
nq,LightGBM,5,only_post,346372,2025-10-14T19:20:49.007049001,,1,interior
nq,LightGBM,5,only_post,346994,2025-10-14T19:31:50.007049001,,1,boundary
nq,LightGBM,5,only_post,371303,2025-10-20T14:12:59.008500005,,1,boundary
nq,LightGBM,5,only_post,395784,2025-10-23T15:55:27.005563387,,0,boundary
nq,LightGBM,5,only_post,419167,2025-10-28T17:39:24.001278059,,1,boundary
nq,LightGBM,5,only_post,443655,2025-10-31T19:28:07.003944495,,0,boundary
nq,LightGBM,5,only_post,471241,2025-11-05T21:12:14.000010561,,0,boundary
nq,LightGBM,5,only_post,498708,2025-11-10T20:23:25.000021323,,0,boundary
nq,LightGBM,5,only_post,526628,2025-11-13T19:30:48.000016535,,1,boundary
nq,LightGBM,5,only_post,554942,2025-11-18T18:37:00.000010445,,0,boundary
nq,LightGBM,5,only_post,583368,2025-11-21T17:43:39.000014235,,1,boundary
nq,LightGBM,5,only_post,611057,2025-11-26T16:51:23.000008937,,1,boundary
nq,LightGBM,5,only_post,665351,2025-12-08T20:12:53.000018733,,0,boundary
nq,LightGBM,5,only_post,693289,2025-12-11T19:17:42.001912767,,0,boundary
nq,LightGBM,5,only_post,720915,2025-12-16T18:20:39.000009743,,0,boundary
nq,LightGBM,5,only_post,748811,2025-12-19T17:24:01.000009821,,0,boundary
nq,LightGBM,5,only_post,774245,2025-12-24T16:33:01.000015035,,0,boundary
nq,LightGBM,5,only_post,800121,2025-12-30T19:23:37.000018545,,1,boundary
nq,LightGBM,10,only_pre,0,2025-08-01T14:00:00.020817297,0,,boundary
nq,LightGBM,10,only_pre,475,2025-08-05T15:47:40.002500257,1,,boundary
nq,LightGBM,10,only_pre,25496,2025-08-08T17:44:00.007910331,1,,boundary
nq,LightGBM,10,only_pre,49166,2025-08-13T19:29:21.003959923,1,,boundary
nq,LightGBM,10,only_pre,73183,2025-08-19T14:14:38.037523187,1,,boundary
nq,LightGBM,10,only_pre,97541,2025-08-22T16:07:13.000968119,0,,boundary
nq,LightGBM,10,only_pre,121590,2025-08-27T17:58:00.002978329,1,,boundary
nq,LightGBM,10,only_pre,145388,2025-08-28T17:51:52.023844373,0,,interior
nq,LightGBM,10,only_pre,145903,2025-09-01T14:00:00.050671613,1,,boundary
nq,LightGBM,10,only_pre,145904,2025-09-03T19:05:35.033601021,1,,boundary
nq,LightGBM,10,only_pre,158555,2025-09-08T17:34:17.004088419,1,,boundary
nq,LightGBM,10,only_pre,182231,2025-09-11T19:27:30.002235947,1,,boundary
nq,LightGBM,10,only_pre,205894,2025-09-17T14:19:41.033858145,0,,boundary
nq,LightGBM,10,only_pre,230064,2025-09-22T16:06:28.043255461,1,,boundary
nq,LightGBM,10,only_pre,253516,2025-09-23T15:58:26.180583309,1,,interior
nq,LightGBM,10,only_pre,253876,2025-09-25T17:54:11.001265725,1,,boundary
nq,LightGBM,10,only_pre,278649,2025-09-30T19:47:36.035742887,0,,boundary
nq,LightGBM,10,only_pre,282718,2025-10-01T14:00:00.011953061,0,,boundary
nq,LightGBM,10,only_pre,283439,2025-10-03T15:58:13.001474443,0,,boundary
nq,LightGBM,10,only_pre,307425,2025-10-08T17:42:33.001009483,1,,boundary
nq,LightGBM,10,only_pre,331318,2025-10-13T19:25:36.000117297,0,,boundary
nq,LightGBM,10,only_pre,355456,2025-10-14T19:20:50.007049001,1,,interior
nq,LightGBM,10,only_pre,356082,2025-10-17T14:15:00.005699699,1,,boundary
nq,LightGBM,10,only_pre,380688,2025-10-22T15:55:59.001299035,1,,boundary
nq,LightGBM,10,only_pre,405402,2025-10-27T17:35:44.001314873,0,,boundary
nq,LightGBM,10,only_pre,429494,2025-10-30T19:28:20.007181627,0,,boundary
nq,LightGBM,10,only_pre,454208,2025-11-04T21:12:14.006165795,1,,boundary
nq,LightGBM,10,only_pre,482125,2025-11-07T20:23:26.000011497,1,,boundary
nq,LightGBM,10,only_pre,510063,2025-11-12T19:30:48.000013997,0,,boundary
nq,LightGBM,10,only_pre,566778,2025-11-20T17:43:38.000013879,0,,boundary
nq,LightGBM,10,only_pre,595344,2025-11-25T16:51:23.000009337,0,,boundary
nq,LightGBM,10,only_pre,623423,2025-12-02T21:09:58.000009071,0,,boundary
nq,LightGBM,10,only_pre,651165,2025-12-05T20:12:54.000011419,1,,boundary
nq,LightGBM,10,only_pre,678876,2025-12-10T19:17:42.000010623,1,,boundary
nq,LightGBM,10,only_pre,707082,2025-12-15T18:20:39.000014673,1,,boundary
nq,LightGBM,10,only_pre,735139,2025-12-18T17:24:00.000008549,0,,boundary
nq,LightGBM,10,only_pre,763371,2025-12-23T16:33:01.000015405,0,,boundary
nq,LightGBM,10,only_pre,789809,2025-12-29T19:23:37.000012811,0,,boundary
nq,LightGBM,10,only_post,474,2025-08-01T14:08:00.020817297,,1,boundary
nq,LightGBM,10,only_post,25495,2025-08-06T15:56:38.007135423,,0,boundary
nq,LightGBM,10,only_post,49165,2025-08-11T17:40:39.030972967,,1,boundary
nq,LightGBM,10,only_post,73182,2025-08-14T19:30:26.026727259,,0,boundary
nq,LightGBM,10,only_post,97540,2025-08-20T14:18:37.001955837,,0,boundary
nq,LightGBM,10,only_post,121589,2025-08-25T16:06:23.010470911,,1,boundary
nq,LightGBM,10,only_post,145387,2025-08-28T17:51:51.023844373,,0,interior
nq,LightGBM,10,only_post,145902,2025-08-28T18:01:01.023844373,,1,boundary
nq,LightGBM,10,only_post,145903,2025-09-01T14:00:01.050671613,,0,boundary
nq,LightGBM,10,only_post,158554,2025-09-04T15:46:47.013532837,,0,boundary
nq,LightGBM,10,only_post,182230,2025-09-09T17:32:34.002118841,,0,boundary
nq,LightGBM,10,only_post,205893,2025-09-12T19:29:29.003310267,,1,boundary
nq,LightGBM,10,only_post,230063,2025-09-18T14:23:26.002898035,,1,boundary
nq,LightGBM,10,only_post,253515,2025-09-23T15:58:25.180583309,,1,interior
nq,LightGBM,10,only_post,253875,2025-09-23T16:04:44.180583309,,0,boundary
nq,LightGBM,10,only_post,278648,2025-09-26T18:00:34.005533419,,1,boundary
nq,LightGBM,10,only_post,283437,2025-10-01T14:12:13.011953061,,1,boundary
nq,LightGBM,10,only_post,307423,2025-10-06T15:55:20.001701285,,0,boundary
nq,LightGBM,10,only_post,331316,2025-10-09T17:40:07.002298451,,1,boundary
nq,LightGBM,10,only_post,355454,2025-10-14T19:20:49.007049001,,1,interior
nq,LightGBM,10,only_post,380685,2025-10-20T14:12:59.008500005,,1,boundary
nq,LightGBM,10,only_post,405399,2025-10-23T15:55:27.005563387,,0,boundary
nq,LightGBM,10,only_post,429491,2025-10-28T17:39:24.001278059,,1,boundary
nq,LightGBM,10,only_post,454205,2025-10-31T19:28:07.003944495,,1,boundary
nq,LightGBM,10,only_post,482122,2025-11-05T21:12:14.000010561,,0,boundary
nq,LightGBM,10,only_post,510060,2025-11-10T20:23:25.000021323,,0,boundary
nq,LightGBM,10,only_post,538299,2025-11-13T19:30:48.000016535,,0,boundary
nq,LightGBM,10,only_post,566776,2025-11-18T18:37:00.000010445,,0,boundary
nq,LightGBM,10,only_post,595342,2025-11-21T17:43:39.000014235,,0,boundary
nq,LightGBM,10,only_post,623421,2025-11-26T16:51:23.000008937,,1,boundary
nq,LightGBM,10,only_post,651163,2025-12-03T21:09:58.000013365,,0,boundary
nq,LightGBM,10,only_post,678874,2025-12-08T20:12:53.000018733,,0,boundary
nq,LightGBM,10,only_post,707080,2025-12-11T19:17:42.001912767,,1,boundary
nq,LightGBM,10,only_post,735137,2025-12-16T18:20:39.000009743,,0,boundary
nq,LightGBM,10,only_post,763369,2025-12-19T17:24:01.000009821,,0,boundary
nq,LightGBM,10,only_post,789807,2025-12-24T16:33:01.000015035,,0,boundary
nq,LightGBM,10,only_post,816711,2025-12-30T19:23:37.000018545,,1,boundary
nq,LightGBM,30,only_pre,0,2025-08-01T14:00:00.020817297,0,,boundary
nq,LightGBM,30,only_pre,476,2025-08-05T15:47:40.002500257,1,,boundary
nq,LightGBM,30,only_pre,25828,2025-08-08T17:44:00.007910331,1,,boundary
nq,LightGBM,30,only_pre,50127,2025-08-13T19:29:21.003959923,0,,boundary
nq,LightGBM,30,only_pre,74766,2025-08-19T14:14:38.037523187,1,,boundary
nq,LightGBM,30,only_pre,148420,2025-08-28T17:51:52.023844373,0,,interior
nq,LightGBM,30,only_pre,148945,2025-09-01T14:00:00.050671613,1,,boundary
nq,LightGBM,30,only_pre,148946,2025-09-03T19:05:35.033601021,1,,boundary
nq,LightGBM,30,only_pre,161928,2025-09-08T17:34:17.004088419,1,,boundary
nq,LightGBM,30,only_pre,186254,2025-09-11T19:27:30.002235947,1,,boundary
nq,LightGBM,30,only_pre,210670,2025-09-17T14:19:41.033858145,1,,boundary
nq,LightGBM,30,only_pre,235447,2025-09-22T16:06:28.043255461,1,,boundary
nq,LightGBM,30,only_pre,259531,2025-09-23T15:58:26.180583309,1,,interior
nq,LightGBM,30,only_pre,259897,2025-09-25T17:54:11.001265725,1,,boundary
nq,LightGBM,30,only_pre,285049,2025-09-30T19:47:36.035742887,1,,boundary
nq,LightGBM,30,only_pre,289928,2025-10-03T15:58:13.001474443,0,,boundary
nq,LightGBM,30,only_pre,314440,2025-10-08T17:42:33.001009483,1,,boundary
nq,LightGBM,30,only_pre,338848,2025-10-13T19:25:36.000117297,0,,boundary
nq,LightGBM,30,only_pre,363388,2025-10-14T19:20:50.007049001,1,,interior
nq,LightGBM,30,only_pre,364035,2025-10-17T14:15:00.005699699,1,,boundary
nq,LightGBM,30,only_pre,388891,2025-10-22T15:55:59.001299035,1,,boundary
nq,LightGBM,30,only_pre,438480,2025-10-30T19:28:20.007181627,1,,boundary
nq,LightGBM,30,only_pre,463403,2025-11-04T21:12:14.006165795,1,,boundary
nq,LightGBM,30,only_pre,520082,2025-11-12T19:30:48.000013997,1,,boundary
nq,LightGBM,30,only_pre,548558,2025-11-17T18:37:00.000011451,1,,boundary
nq,LightGBM,30,only_pre,577175,2025-11-20T17:43:38.000013879,0,,boundary
nq,LightGBM,30,only_pre,605849,2025-11-25T16:51:23.000009337,1,,boundary
nq,LightGBM,30,only_pre,634244,2025-12-02T21:09:58.000009071,0,,boundary
nq,LightGBM,30,only_pre,662449,2025-12-05T20:12:54.000011419,0,,boundary
nq,LightGBM,30,only_pre,690619,2025-12-10T19:17:42.000010623,0,,boundary
nq,LightGBM,30,only_pre,719089,2025-12-15T18:20:39.000014673,1,,boundary
nq,LightGBM,30,only_pre,747497,2025-12-18T17:24:00.000008549,0,,boundary
nq,LightGBM,30,only_pre,775966,2025-12-23T16:33:01.000015405,1,,boundary
nq,LightGBM,30,only_pre,803451,2025-12-29T19:23:37.000012811,0,,boundary
nq,LightGBM,30,only_post,475,2025-08-01T14:08:00.020817297,,1,boundary
nq,LightGBM,30,only_post,25827,2025-08-06T15:56:38.007135423,,0,boundary
nq,LightGBM,30,only_post,50126,2025-08-11T17:40:39.030972967,,1,boundary
nq,LightGBM,30,only_post,74765,2025-08-14T19:30:26.026727259,,0,boundary
nq,LightGBM,30,only_post,99628,2025-08-20T14:18:37.001955837,,1,boundary
nq,LightGBM,30,only_post,124172,2025-08-25T16:06:23.010470911,,1,boundary
nq,LightGBM,30,only_post,148421,2025-08-28T17:51:51.023844373,,0,interior
nq,LightGBM,30,only_post,148946,2025-08-28T18:01:01.023844373,,1,boundary
nq,LightGBM,30,only_post,148947,2025-09-01T14:00:01.050671613,,1,boundary
nq,LightGBM,30,only_post,161929,2025-09-04T15:46:47.013532837,,0,boundary
nq,LightGBM,30,only_post,186255,2025-09-09T17:32:34.002118841,,0,boundary
nq,LightGBM,30,only_post,235447,2025-09-18T14:23:26.002898035,,1,boundary
nq,LightGBM,30,only_post,259531,2025-09-23T15:58:25.180583309,,1,interior
nq,LightGBM,30,only_post,259897,2025-09-23T16:04:44.180583309,,1,boundary
nq,LightGBM,30,only_post,285049,2025-09-26T18:00:34.005533419,,1,boundary
nq,LightGBM,30,only_post,289928,2025-10-01T14:12:13.011953061,,1,boundary
nq,LightGBM,30,only_post,314440,2025-10-06T15:55:20.001701285,,0,boundary
nq,LightGBM,30,only_post,338848,2025-10-09T17:40:07.002298451,,1,boundary
nq,LightGBM,30,only_post,363388,2025-10-14T19:20:49.007049001,,1,interior
nq,LightGBM,30,only_post,364035,2025-10-14T19:31:50.007049001,,1,boundary
nq,LightGBM,30,only_post,388891,2025-10-20T14:12:59.008500005,,1,boundary
nq,LightGBM,30,only_post,413816,2025-10-23T15:55:27.005563387,,1,boundary
nq,LightGBM,30,only_post,463403,2025-10-31T19:28:07.003944495,,1,boundary
nq,LightGBM,30,only_post,491737,2025-11-05T21:12:14.000010561,,0,boundary
nq,LightGBM,30,only_post,520083,2025-11-10T20:23:25.000021323,,0,boundary
nq,LightGBM,30,only_post,548559,2025-11-13T19:30:48.000016535,,0,boundary
nq,LightGBM,30,only_post,577176,2025-11-18T18:37:00.000010445,,0,boundary
nq,LightGBM,30,only_post,605850,2025-11-21T17:43:39.000014235,,0,boundary
nq,LightGBM,30,only_post,634245,2025-11-26T16:51:23.000008937,,1,boundary
nq,LightGBM,30,only_post,662450,2025-12-03T21:09:58.000013365,,0,boundary
nq,LightGBM,30,only_post,690620,2025-12-08T20:12:53.000018733,,0,boundary
nq,LightGBM,30,only_post,719090,2025-12-11T19:17:42.001912767,,1,boundary
nq,LightGBM,30,only_post,747498,2025-12-16T18:20:39.000009743,,0,boundary
nq,LightGBM,30,only_post,775967,2025-12-19T17:24:01.000009821,,1,boundary
nq,LightGBM,30,only_post,803452,2025-12-24T16:33:01.000015035,,1,boundary
nq,LightGBM,30,only_post,831171,2025-12-30T19:23:37.000018545,,1,boundary
nq,LightGBM,60,only_pre,0,2025-08-01T14:00:00.020817297,0,,boundary
nq,LightGBM,60,only_pre,479,2025-08-05T15:47:40.002500257,1,,boundary
nq,LightGBM,60,only_pre,25994,2025-08-08T17:44:00.007910331,0,,boundary
nq,LightGBM,60,only_pre,50569,2025-08-13T19:29:21.003959923,0,,boundary
nq,LightGBM,60,only_pre,75405,2025-08-19T14:14:38.037523187,1,,boundary
nq,LightGBM,60,only_pre,100522,2025-08-22T16:07:13.000968119,0,,boundary
nq,LightGBM,60,only_pre,125287,2025-08-27T17:58:00.002978329,1,,boundary
nq,LightGBM,60,only_pre,149714,2025-08-28T17:51:52.023844373,1,,interior
nq,LightGBM,60,only_pre,150252,2025-09-01T14:00:00.050671613,1,,boundary
nq,LightGBM,60,only_pre,150253,2025-09-03T19:05:35.033601021,1,,boundary
nq,LightGBM,60,only_pre,163348,2025-09-08T17:34:17.004088419,1,,boundary
nq,LightGBM,60,only_pre,187954,2025-09-11T19:27:30.002235947,1,,boundary
nq,LightGBM,60,only_pre,212671,2025-09-17T14:19:41.033858145,1,,boundary
nq,LightGBM,60,only_pre,237735,2025-09-22T16:06:28.043255461,1,,boundary
nq,LightGBM,60,only_pre,262068,2025-09-23T15:58:26.180583309,1,,interior
nq,LightGBM,60,only_pre,262439,2025-09-25T17:54:11.001265725,1,,boundary
nq,LightGBM,60,only_pre,287785,2025-09-30T19:47:36.035742887,1,,boundary
nq,LightGBM,60,only_pre,291969,2025-10-01T14:00:00.011953061,1,,boundary
nq,LightGBM,60,only_pre,292695,2025-10-03T15:58:13.001474443,0,,boundary
nq,LightGBM,60,only_pre,317407,2025-10-08T17:42:33.001009483,1,,boundary
nq,LightGBM,60,only_pre,342068,2025-10-13T19:25:36.000117297,0,,boundary
nq,LightGBM,60,only_pre,366745,2025-10-14T19:20:50.007049001,1,,interior
nq,LightGBM,60,only_pre,367400,2025-10-17T14:15:00.005699699,1,,boundary
nq,LightGBM,60,only_pre,392370,2025-10-22T15:55:59.001299035,1,,boundary
nq,LightGBM,60,only_pre,417446,2025-10-27T17:35:44.001314873,1,,boundary
nq,LightGBM,60,only_pre,442398,2025-10-30T19:28:20.007181627,1,,boundary
nq,LightGBM,60,only_pre,467456,2025-11-04T21:12:14.006165795,1,,boundary
nq,LightGBM,60,only_pre,495940,2025-11-07T20:23:26.000011497,0,,boundary
nq,LightGBM,60,only_pre,524445,2025-11-12T19:30:48.000013997,0,,boundary
nq,LightGBM,60,only_pre,553005,2025-11-17T18:37:00.000011451,1,,boundary
nq,LightGBM,60,only_pre,581665,2025-11-20T17:43:38.000013879,0,,boundary
nq,LightGBM,60,only_pre,610365,2025-11-25T16:51:23.000009337,1,,boundary
nq,LightGBM,60,only_pre,638912,2025-12-02T21:09:58.000009071,0,,boundary
nq,LightGBM,60,only_pre,667286,2025-12-05T20:12:54.000011419,1,,boundary
nq,LightGBM,60,only_pre,695646,2025-12-10T19:17:42.000010623,0,,boundary
nq,LightGBM,60,only_pre,724235,2025-12-15T18:20:39.000014673,0,,boundary
nq,LightGBM,60,only_pre,752729,2025-12-18T17:24:00.000008549,0,,boundary
nq,LightGBM,60,only_pre,781313,2025-12-23T16:33:01.000015405,0,,boundary
nq,LightGBM,60,only_pre,809211,2025-12-29T19:23:37.000012811,0,,boundary
nq,LightGBM,60,only_post,478,2025-08-01T14:08:00.020817297,,1,boundary
nq,LightGBM,60,only_post,25993,2025-08-06T15:56:38.007135423,,1,boundary
nq,LightGBM,60,only_post,50568,2025-08-11T17:40:39.030972967,,1,boundary
nq,LightGBM,60,only_post,75404,2025-08-14T19:30:26.026727259,,0,boundary
nq,LightGBM,60,only_post,100521,2025-08-20T14:18:37.001955837,,1,boundary
nq,LightGBM,60,only_post,125286,2025-08-25T16:06:23.010470911,,1,boundary
nq,LightGBM,60,only_post,149713,2025-08-28T17:51:51.023844373,,1,interior
nq,LightGBM,60,only_post,150251,2025-08-28T18:01:01.023844373,,1,boundary
nq,LightGBM,60,only_post,150252,2025-09-01T14:00:01.050671613,,0,boundary
nq,LightGBM,60,only_post,163347,2025-09-04T15:46:47.013532837,,0,boundary
nq,LightGBM,60,only_post,187953,2025-09-09T17:32:34.002118841,,0,boundary
nq,LightGBM,60,only_post,212670,2025-09-12T19:29:29.003310267,,0,boundary
nq,LightGBM,60,only_post,237734,2025-09-18T14:23:26.002898035,,1,boundary
nq,LightGBM,60,only_post,262067,2025-09-23T15:58:25.180583309,,1,interior
nq,LightGBM,60,only_post,262438,2025-09-23T16:04:44.180583309,,1,boundary
nq,LightGBM,60,only_post,287784,2025-09-26T18:00:34.005533419,,1,boundary
nq,LightGBM,60,only_post,317404,2025-10-06T15:55:20.001701285,,0,boundary
nq,LightGBM,60,only_post,342065,2025-10-09T17:40:07.002298451,,1,boundary
nq,LightGBM,60,only_post,366742,2025-10-14T19:20:49.007049001,,1,interior
nq,LightGBM,60,only_post,367397,2025-10-14T19:31:50.007049001,,1,boundary
nq,LightGBM,60,only_post,392367,2025-10-20T14:12:59.008500005,,1,boundary
nq,LightGBM,60,only_post,417443,2025-10-23T15:55:27.005563387,,1,boundary
nq,LightGBM,60,only_post,442395,2025-10-28T17:39:24.001278059,,1,boundary
nq,LightGBM,60,only_post,467453,2025-10-31T19:28:07.003944495,,1,boundary
nq,LightGBM,60,only_post,495937,2025-11-05T21:12:14.000010561,,0,boundary
nq,LightGBM,60,only_post,524442,2025-11-10T20:23:25.000021323,,1,boundary
nq,LightGBM,60,only_post,553002,2025-11-13T19:30:48.000016535,,1,boundary
nq,LightGBM,60,only_post,581662,2025-11-18T18:37:00.000010445,,0,boundary
nq,LightGBM,60,only_post,610362,2025-11-21T17:43:39.000014235,,0,boundary
nq,LightGBM,60,only_post,638909,2025-11-26T16:51:23.000008937,,1,boundary
nq,LightGBM,60,only_post,667283,2025-12-03T21:09:58.000013365,,0,boundary
nq,LightGBM,60,only_post,695643,2025-12-08T20:12:53.000018733,,0,boundary
nq,LightGBM,60,only_post,724232,2025-12-11T19:17:42.001912767,,1,boundary
nq,LightGBM,60,only_post,752726,2025-12-16T18:20:39.000009743,,0,boundary
nq,LightGBM,60,only_post,809207,2025-12-24T16:33:01.000015035,,1,boundary
nq,LightGBM,60,only_post,837319,2025-12-30T19:23:37.000018545,,0,boundary
nq,XGBoost,5,only_pre,0,2025-08-01T14:00:00.020817297,0,,boundary
nq,XGBoost,5,only_pre,476,2025-08-05T15:47:40.002500257,1,,boundary
nq,XGBoost,5,only_pre,25198,2025-08-08T17:44:00.007910331,1,,boundary
nq,XGBoost,5,only_pre,48154,2025-08-13T19:29:21.003959923,0,,boundary
